Facility_ID,Overall Rating,Recommendation Score,Nurse Communication,Doctor Communication,Staff Responsiveness,Medicine Communication,Discharge Information,Care Transition,Cleanliness,Quietness
490127,91,89,97,95,96,88,87,83,91,92
490130,91,91,94,93,86,82,87,83,87,88
490136,87,87,90,89,77,72,82,79,80,78
490140,88,87,91,90,79,74,86,81,89,82
490141,80,78,87,82,74,65,74,74,82,81
490143,90,91,92,93,84,78,88,82,87,89
490144,91,92,93,92,85,78,87,83,93,88
490145,88,87,91,91,83,72,86,80,89,87
491302,92,90,93,95,83,83,86,83,93,85
491304,87,84,91,91,87,74,86,82,82,82
491305,91,88,93,91,86,77,87,82,89,86
491307,90,89,94,92,88,84,87,83,95,90
491308,88,91,95,95,85,79,89,85,91,73
500002,88,86,91,93,82,78,88,82,91,82
500003,86,86,91,90,81,75,87,81,86,76
500005,88,88,91,91,81,77,89,83,82,81
500007,91,90,93,91,88,78,88,83,92,86
500008,91,92,92,92,83,79,90,84,89,81
500011,84,82,89,89,75,72,86,78,85,76
500014,83,83,87,88,78,67,84,76,82,76
500015,81,79,87,87,75,70,85,77,80,70
500016,89,89,90,92,82,79,88,82,90,82
500019,86,84,90,90,83,76,86,79,84,77
500021,86,84,91,90,81,75,87,79,83,74
500024,88,88,91,90,84,75,89,81,85,79
500025,89,90,92,91,81,75,88,81,89,76
500026,84,84,87,89,76,72,83,79,79,72
500027,87,86,90,91,80,74,84,81,83,79
500030,85,85,91,90,79,74,86,80,80,73
500031,83,78,90,89,81,71,86,78,81,64
500033,85,82,90,91,87,80,88,80,88,84
500036,79,77,87,88,80,70,85,76,82,70
500039,85,85,90,89,80,74,88,80,85,79
500041,84,81,90,91,78,73,86,78,86,77
500044,86,85,90,91,80,73,87,80,79,78
500050,85,84,90,90,76,72,87,80,81,73
500051,90,91,90,92,79,75,87,82,87,82
500053,85,83,88,89,80,73,84,78,91,79
500054,87,88,91,92,81,74,86,82,84,75
500058,89,90,91,90,85,76,87,79,86,82
50005F,92,92,95,94,90,85,92,85,88,83
500060,82,81,88,89,81,70,83,77,82,69
500064,85,85,89,88,78,74,87,79,80,64
500072,85,84,91,89,85,77,89,81,85,75
500077,90,90,91,92,82,75,86,81,86,81
500079,82,81,88,86,77,69,85,77,79,75
500084,87,86,91,90,85,77,86,81,91,73
500088,88,89,89,91,82,73,86,81,87,83
500108,87,86,91,91,84,74,86,80,79,75
500119,88,89,91,91,85,76,89,81,85,82
50011F,94,96,96,94,92,85,92,85,92,86
500124,89,90,90,90,83,74,85,80,88,82
500129,85,85,89,88,78,72,85,79,81,76
500139,88,88,91,91,81,75,87,80,90,75
500141,85,84,89,88,79,71,85,79,80,75
500150,91,92,93,92,86,78,87,82,89,84
500151,88,87,89,90,80,75,87,79,91,82
500152,90,92,91,91,80,74,86,82,88,82
500154,87,87,90,91,82,72,83,80,81,86
50030F,88,87,91,94,84,84,87,83,85,77
501310,95,94,95,97,95,84,93,87,94,85
501312,90,90,93,94,88,78,91,84,91,83
501323,91,92,94,94,91,75,89,83,90,83
501328,87,86,92,94,87,83,87,81,91,83
501329,90,89,93,91,90,79,84,78,89,81
501330,84,81,88,86,81,74,81,76,87,81
501331,93,94,95,93,89,85,91,86,91,87
501332,94,94,95,93,90,80,93,84,94,90
501333,88,89,92,91,88,80,90,80,88,85
501335,90,89,92,90,83,77,91,83,92,80
501336,90,89,93,93,87,79,91,81,91,83
501337,86,84,90,89,87,73,87,80,89,86
501339,89,87,93,93,89,80,91,84,89,88
510001,89,90,92,91,84,76,89,81,85,78
510002,82,77,87,88,78,71,83,75,83,79
510006,87,87,92,89,83,76,82,79,84,81
510007,87,88,91,88,84,74,86,81,84,78
510008,84,80,90,87,83,71,86,78,87,76
510012,83,76,88,81,83,66,84,75,83,75
510013,87,87,91,90,88,75,84,80,85,76
510022,87,87,91,90,84,74,86,79,83,78
510023,81,80,88,88,72,68,87,77,78,67
510024,90,90,92,91,85,77,87,82,85,83
51002F,93,92,96,93,92,85,92,87,90,86
510030,83,77,90,89,87,74,83,76,85,78
510038,85,84,90,91,83,78,84,78,86,79
51003F,93,93,96,94,91,87,90,86,92,85
510046,84,81,89,90,81,73,86,79,78,77
510048,84,82,89,92,83,76,88,79,90,80
51004F,92,92,95,91,90,80,88,85,89,83
510050,85,83,89,87,80,74,84,78,86,82
510055,88,87,90,90,83,74,85,81,86,84
510058,88,86,92,89,85,76,89,80,84,76
51005F,92,92,94,93,89,85,91,85,90,82
510062,86,84,88,87,81,71,83,78,83,74
510070,81,76,89,87,77,70,81,75,84,75
510072,90,89,93,92,89,82,87,81,93,83
511309,92,90,97,95,87,84,92,86,98,91
511313,95,97,96,97,92,89,92,88,96,93
511315,92,91,93,91,90,76,86,82,93,84
511316,90,87,94,95,94,82,91,84,96,88
511319,90,87,95,94,89,79,89,84,93,80
511320,92,90,96,95,93,81,87,84,94,87
511321,90,91,93,94,91,82,87,82,93,87
511322,88,87,94,93,91,82,88,81,92,83
520002,87,86,91,89,84,78,88,81,81,83
520004,92,93,93,94,86,81,92,85,93,84
520008,90,89,92,91,84,78,89,82,85,86
520009,88,87,91,90,84,77,87,82,88,85
520011,86,85,92,91,84,77,88,80,91,84
520019,85,84,90,89,85,76,89,81,89,78
520021,89,89,90,91,85,75,84,80,82,80
520028,90,90,94,92,85,80,88,83,82,87
520030,88,90,92,91,81,76,88,82,84,85
520033,88,86,92,89,86,81,88,81,93,89
520034,91,91,95,92,86,81,90,84,93,85
520035,88,87,91,91,82,77,90,81,91,88
520037,85,82,91,89,82,77,88,79,87,80
520038,92,89,94,92,91,82,92,84,93,89
52003F,92,91,94,94,86,82,87,85,88,86
520041,84,80,91,89,84,75,88,79,86,85
520044,90,90,94,93,86,80,89,84,87,87
520045,88,90,92,91,84,78,89,82,84,80
520049,90,91,93,92,86,80,91,83,86,84
52004F,94,95,96,94,89,87,94,88,91,84
520051,84,83,89,90,76,71,85,79,84,82
520057,91,91,94,94,91,83,90,84,89,87
520059,86,83,92,91,87,77,91,81,89,80
520062,89,89,92,92,86,79,90,83,82,87
520063,86,86,91,90,79,76,88,80,83,79
520066,87,86,91,90,85,77,90,80,86,80
520070,92,92,94,93,86,82,92,84,88,84
520071,89,85,92,92,82,79,90,81,88,84
520075,87,86,91,91,82,76,88,81,89,85
520076,86,79,92,91,90,79,89,82,93,88
520078,86,84,90,90,82,73,85,80,91,80
520083,89,89,91,92,80,76,87,81,88,82
520087,92,93,93,92,87,80,89,83,83,86
520088,88,86,93,92,87,80,89,82,90,86
520089,90,91,93,91,82,78,87,82,88,87
520091,93,94,96,93,94,85,93,86,93,85
520095,95,95,96,95,92,85,94,87,91,90
520096,83,80,90,90,78,74,87,79,86,77
520097,86,84,91,91,81,75,86,80,83,82
520098,90,92,93,92,83,78,91,84,85,84
520100,86,83,91,88,85,75,85,80,83,77
520102,90,89,94,93,86,80,92,84,83,84
520103,89,89,93,92,82,80,89,82,85,80
520107,89,88,94,93,88,82,87,83,86,82
520109,89,85,92,94,88,79,89,84,89,79
520113,88,85,93,91,88,80,88,81,88,88
520116,88,87,93,93,88,77,88,81,87,84
520136,87,86,91,92,82,76,86,81,85,82
520138,88,87,91,90,80,77,88,82,82,78
520139,87,88,90,90,80,75,88,81,85,81
520160,88,89,92,91,85,75,88,81,84,83
520177,90,91,92,92,81,78,89,83,85,81
520189,89,89,92,91,84,78,90,82,88,84
520193,91,92,93,92,89,80,90,83,92,86
520194,97,98,98,97,95,90,95,92,92,94
520196,97,98,97,96,96,90,93,89,95,96
520198,90,90,93,92,87,81,92,83,87,84
520202,89,90,93,93,84,78,90,84,93,84
520205,94,95,96,95,94,87,94,87,93,91
520206,91,91,93,92,86,77,90,83,82,86
520207,92,93,94,93,86,80,91,84,88,82
520208,90,90,92,91,84,80,86,82,79,86
520210,88,87,91,91,84,76,89,81,88,84
520212,90,90,92,91,90,78,89,82,92,86
520213,92,92,96,93,92,88,87,85,82,94
521308,92,91,94,94,93,84,90,84,93,87
521314,92,91,95,95,90,87,90,83,95,91
521315,92,91,93,94,88,82,92,82,94,85
521320,93,94,96,96,92,87,95,88,92,89
521321,89,90,96,94,91,83,90,83,91,93
521324,91,89,94,89,92,77,93,83,90,88
521326,87,84,91,92,86,76,88,80,85,88
521327,93,92,95,94,93,85,92,84,94,92
521329,89,89,92,91,80,82,93,84,86,81
521330,92,91,93,93,93,85,93,86,95,85
521334,88,85,92,92,85,77,87,81,83,85
521335,90,91,94,94,90,81,87,83,86,87
521336,92,93,95,96,91,83,86,85,92,90
521337,89,88,92,92,86,80,93,82,89,87
521338,94,95,96,96,91,84,91,86,95,90
521340,90,90,93,94,91,80,90,84,97,86
521341,90,88,94,92,91,84,93,84,95,91
521343,94,95,97,97,93,87,89,88,94,90
521345,95,95,96,96,93,86,91,87,94,91
521346,88,87,92,91,87,79,87,82,88,89
521347,93,93,94,92,90,81,92,85,90,86
521348,93,93,95,95,92,83,89,83,96,91
521349,92,92,95,95,92,86,90,87,90,85
521350,90,89,92,90,89,82,92,82,85,87
521351,90,90,93,92,85,84,94,84,92,90
521352,94,95,95,93,92,87,89,86,92,89
521354,94,95,97,96,93,90,92,87,94,91
521355,89,88,93,96,89,79,90,83,89,84
521357,92,91,93,95,89,80,89,83,91,89
521358,95,92,95,94,93,88,95,87,96,89
521359,92,91,94,94,89,84,90,85,93,85
530002,89,86,92,93,85,81,89,82,90,87
530006,91,90,93,93,91,79,92,83,88,84
530008,78,76,86,89,84,73,77,76,75,81
530011,88,84,92,92,89,78,89,83,87,85
530012,83,81,89,88,82,75,84,79,84,80
530014,89,87,92,91,85,77,86,81,92,84
530015,94,95,95,94,90,83,89,86,94,88
530025,90,90,92,93,86,81,89,84,91,90
53004F,93,90,95,93,92,86,90,85,91,86
531302,91,91,94,94,90,83,90,84,92,89
531310,92,89,95,96,92,87,95,83,93,84
531312,90,91,93,93,87,82,91,83,91,86
531313,92,92,94,94,92,79,89,82,89,91
670006,88,85,92,91,90,82,84,81,90,94
670008,94,96,95,93,91,86,90,88,92,90
670023,92,92,92,91,84,76,86,83,92,85
670025,95,96,94,94,89,81,90,86,88,90
670031,89,87,91,90,86,77,78,80,83,85
670034,91,91,92,92,84,77,90,83,88,84
670041,87,86,89,88,78,73,85,80,85,82
670043,85,84,88,90,77,75,83,78,84,83
670044,91,90,92,91,85,77,88,83,90,87
670047,81,79,85,84,74,68,79,76,80,79
670049,92,93,92,96,85,79,92,85,90,85
670053,86,86,88,90,80,73,84,81,91,83
670054,92,92,93,93,88,84,88,80,90,95
670055,87,86,89,89,80,70,81,80,85,82
670056,87,86,90,88,78,72,87,80,87,83
670059,93,90,93,92,89,84,87,84,91,95
670060,80,77,84,87,75,62,79,73,76,78
670067,92,94,93,94,88,81,92,86,94,89
670068,89,89,91,91,83,72,88,81,89,86
670069,91,90,92,92,87,83,87,85,90,93
670071,94,92,95,94,90,80,91,86,91,87
670073,93,92,93,93,88,80,91,84,93,94
670075,91,91,93,92,85,80,86,83,92,86
670077,91,92,91,90,83,78,87,83,91,86
670080,88,87,91,91,81,80,86,82,87,90
670082,90,91,91,91,83,76,86,82,88,86
670085,89,89,90,89,83,73,88,81,87,86
670088,92,92,93,93,84,76,89,83,91,87
670098,90,90,92,91,84,75,85,82,86,88
670103,88,86,90,87,84,74,86,80,89,86
670106,87,84,88,89,76,75,82,81,90,84
670108,91,92,93,91,87,78,90,84,92,88
670112,92,91,93,92,92,83,92,84,88,93
670120,83,81,88,87,77,69,81,76,80,85
670122,93,93,92,90,85,77,87,83,93,86
670128,94,94,96,96,91,79,88,86,94,90
670260,92,92,92,93,85,74,87,84,88,91
670300,93,93,93,92,87,79,89,83,95,89
670309,87,86,88,89,83,71,84,80,87,86
